"행정구역(시군구)별","성별","국적(지역)별","항목","단위","2022 년","2021 년","2020 년","2019 년",
"강원도","남자","필리핀","지역, 국적 및 성별 등록외국인 현황[명]","명","403","214","239","284",
"강원도","남자","캄보디아","지역, 국적 및 성별 등록외국인 현황[명]","명","509","441","455","513",
"강원도","남자","네팔","지역, 국적 및 성별 등록외국인 현황[명]","명","1511","1018","1079","1153",
"강원도","남자","인도네시아","지역, 국적 및 성별 등록외국인 현황[명]","명","864","604","628","687",
"강원도","남자","타이(태국)","지역, 국적 및 성별 등록외국인 현황[명]","명","393","328","282","291",
"강원도","남자","미얀마","지역, 국적 및 성별 등록외국인 현황[명]","명","287","241","390","415",
"강원도","남자","미국","지역, 국적 및 성별 등록외국인 현황[명]","명","184","168","163","190",
"강원도","남자","몽골","지역, 국적 및 성별 등록외국인 현황[명]","명","257","233","259","287",
"강원도","남자","일본","지역, 국적 및 성별 등록외국인 현황[명]","명","37","39","37","42",
"강원도","남자","스리랑카","지역, 국적 및 성별 등록외국인 현황[명]","명","187","171","214","234",
"강원도","남자","타이완(대만)","지역, 국적 및 성별 등록외국인 현황[명]","명","173","182","196","215",
"강원도","남자","카자흐스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","117","81","87","103",
"강원도","남자","방글라데시","지역, 국적 및 성별 등록외국인 현황[명]","명","241","201","180","224",
"강원도","남자","러시아(연방)","지역, 국적 및 성별 등록외국인 현황[명]","명","238","178","210","206",
"강원도","남자","파키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","75","67","80","70",
"강원도","남자","인도","지역, 국적 및 성별 등록외국인 현황[명]","명","136","140","126","123",
"강원도","남자","키르기즈","지역, 국적 및 성별 등록외국인 현황[명]","명","71","57","52","54",
"강원도","남자","영국","지역, 국적 및 성별 등록외국인 현황[명]","명","44","44","42","46",
"강원도","남자","캐나다","지역, 국적 및 성별 등록외국인 현황[명]","명","52","53","50","53",
"강원도","남자","말레이시아","지역, 국적 및 성별 등록외국인 현황[명]","명","10","9","8","4",
"강원도","남자","프랑스","지역, 국적 및 성별 등록외국인 현황[명]","명","19","8","8","10",
"강원도","남자","우크라이나","지역, 국적 및 성별 등록외국인 현황[명]","명","3","4","8","15",
"강원도","남자","이집트","지역, 국적 및 성별 등록외국인 현황[명]","명","11","14","13","19",
"강원도","남자","남아프리카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","41","41","38","38",
"강원도","남자","나이지리아","지역, 국적 및 성별 등록외국인 현황[명]","명","23","17","9","18",
"강원도","남자","독일","지역, 국적 및 성별 등록외국인 현황[명]","명","21","13","11","16",
"강원도","남자","티모르민주공화국(동티모르)","지역, 국적 및 성별 등록외국인 현황[명]","명","15","5","3","6",
"강원도","남자","홍콩","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","2","1",
"강원도","남자","오스트레일리아","지역, 국적 및 성별 등록외국인 현황[명]","명","18","16","18","17",
"강원도","남자","시리아","지역, 국적 및 성별 등록외국인 현황[명]","명","37","29","32","42",
"강원도","남자","튀르키예","지역, 국적 및 성별 등록외국인 현황[명]","명","25","21","20","19",
"강원도","남자","한국계러시아인","지역, 국적 및 성별 등록외국인 현황[명]","명","5","5","5","5",
"강원도","남자","가나","지역, 국적 및 성별 등록외국인 현황[명]","명","21","13","12","14",
"강원도","남자","모로코","지역, 국적 및 성별 등록외국인 현황[명]","명","9","7","10","6",
"강원도","남자","이란","지역, 국적 및 성별 등록외국인 현황[명]","명","8","11","9","6",
"강원도","남자","예멘공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","6","5","2","3",
"강원도","남자","라오스","지역, 국적 및 성별 등록외국인 현황[명]","명","31","13","13","11",
"강원도","남자","사우디아라비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","1","6",
"강원도","남자","에티오피아","지역, 국적 및 성별 등록외국인 현황[명]","명","21","10","16","17",
"강원도","남자","이탈리아","지역, 국적 및 성별 등록외국인 현황[명]","명","8","7","6","2",
"강원도","남자","카메룬","지역, 국적 및 성별 등록외국인 현황[명]","명","11","14","9","12",
"강원도","남자","브라질","지역, 국적 및 성별 등록외국인 현황[명]","명","5","1","0","0",
"강원도","남자","뉴질랜드","지역, 국적 및 성별 등록외국인 현황[명]","명","8","5","3","7",
"강원도","남자","스페인","지역, 국적 및 성별 등록외국인 현황[명]","명","6","4","3","2",
"강원도","남자","싱가포르","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","0",
"강원도","남자","네덜란드","지역, 국적 및 성별 등록외국인 현황[명]","명","7","5","2","5",
"강원도","남자","아일랜드","지역, 국적 및 성별 등록외국인 현황[명]","명","4","6","6","8",
"강원도","남자","멕시코","지역, 국적 및 성별 등록외국인 현황[명]","명","9","4","3","3",
"강원도","남자","아랍에미리트연합","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"강원도","남자","라이베리아","지역, 국적 및 성별 등록외국인 현황[명]","명","3","5","2","3",
"강원도","남자","타지키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","23","9","4","7",
"강원도","남자","우간다","지역, 국적 및 성별 등록외국인 현황[명]","명","10","9","6","9",
"강원도","남자","스웨덴","지역, 국적 및 성별 등록외국인 현황[명]","명","3","1","0","0",
"강원도","남자","알제리","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","2","3",
"강원도","남자","콜롬비아","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","1","1",
"강원도","남자","리비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"강원도","남자","케냐","지역, 국적 및 성별 등록외국인 현황[명]","명","10","7","8","6",
"강원도","남자","폴란드","지역, 국적 및 성별 등록외국인 현황[명]","명","4","4","4","6",
"강원도","남자","세네갈","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","2","3",
"강원도","남자","페루","지역, 국적 및 성별 등록외국인 현황[명]","명","3","4","3","2",
"강원도","남자","아프가니스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","6","5","3","6",
"강원도","남자","벨기에","지역, 국적 및 성별 등록외국인 현황[명]","명","3","3","1","2",
"강원도","남자","이라크","지역, 국적 및 성별 등록외국인 현황[명]","명","4","4","5","5",
"강원도","남자","요르단","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","1",
"강원도","남자","투르크메니스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","1",
"강원도","남자","튀니지","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","1","2",
"강원도","남자","노르웨이","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","1","2",
"강원도","남자","기니","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","1","1",
"강원도","남자","수단","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","0",
"강원도","남자","탄자니아","지역, 국적 및 성별 등록외국인 현황[명]","명","15","6","3","3",
"강원도","남자","르완다","지역, 국적 및 성별 등록외국인 현황[명]","명","17","14","9","7",
"강원도","남자","스위스","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","2","2",
"강원도","남자","에콰도르","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","2","2",
"강원도","남자","덴마크","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","1","1",
"강원도","남자","벨로루시","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"강원도","남자","콩고민주공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","3","4","3","3",
"강원도","남자","말리","지역, 국적 및 성별 등록외국인 현황[명]","명","3","2","2","0",
"강원도","남자","그리스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"강원도","남자","오스트리아","지역, 국적 및 성별 등록외국인 현황[명]","명","5","4","4","2",
"강원도","남자","아제르바이잔","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","0","3",
"강원도","남자","루마니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","1","0",
"강원도","남자","핀란드","지역, 국적 및 성별 등록외국인 현황[명]","명","5","3","1","0",
"강원도","남자","칠레","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","1",
"강원도","남자","헝가리","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","1",
"강원도","남자","코트디부아르","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"강원도","남자","베네수엘라","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"강원도","남자","포르투갈","지역, 국적 및 성별 등록외국인 현황[명]","명","3","3","1","1",
"강원도","남자","앙골라","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","0","1",
"강원도","남자","이스라엘","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"강원도","남자","감비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","1","0",
"강원도","남자","체코","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"강원도","남자","불가리아","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","0","0",
"강원도","남자","아르헨티나","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","1","0",
"강원도","남자","무국적","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","0",
"강원도","남자","마카오","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","0",
"강원도","남자","부룬디","지역, 국적 및 성별 등록외국인 현황[명]","명","10","8","8","4",
"강원도","남자","짐바브웨","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","2","2",
"강원도","남자","잠비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","1","1",
"강원도","남자","리투아니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","0","0",
"강원도","남자","파라과이","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"강원도","남자","과테말라","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","1",
